smiles,Charge_O,Charge_next_O,Charge_o_1,Charge_m_1,Charge_p,Charge_m_2,Charge_o_2
N#CCNc1ccc(O)cc1,-0.765743,0.389871,-0.265536,-0.237938,0.308087,-0.233077,-0.229401
CCC1=NN(c2ccccc2)C(c2ccccc2O)C1,-0.805626,0.411462,-0.247215,-0.186028,-0.224141,-0.209568,-0.076602
O=C(O)CNc1ccc(O)c(S(=O)(=O)O)c1,-0.804942,0.446358,-0.252965,-0.224047,0.343246,-0.225245,-0.372033
COC=Nc1ccc(N=Nc2cc(C)ccc2O)cc1,-0.795621,0.446059,-0.262603,-0.185528,0.0098,-0.205391,0.166709
OC(=NN=CC(Br)=Cc1ccccc1)c1cc(Br)ccc1O,-0.782475,0.439395,-0.255413,-0.152776,-0.044419,-0.145433,-0.196665
N#CCC(O)=NN=Cc1ccccc1O,-0.793734,0.43946,-0.258735,-0.165753,-0.239156,-0.182401,-0.134037
CCCCCCCSc1ccc(O)cc1,-0.758053,0.418059,-0.285417,-0.162818,-0.238695,-0.163779,-0.244458
C=CCCCCOc1ccc(O)cc1,-0.767904,0.389732,-0.232443,-0.265856,0.416943,-0.236687,-0.268497
COc1ccc(C(=O)Oc2ccc(O)cc2)cc1,-0.763538,0.409022,-0.288666,-0.188228,0.366472,-0.217963,-0.245201
O=C(Oc1ccc(O)cc1)c1ccccc1,-0.762922,0.409752,-0.288692,-0.187843,0.364222,-0.217052,-0.245255
OC(=NN=Cc1ccc(O)cc1)c1cccnc1,-0.754463,0.42423,-0.253588,-0.191618,-0.057509,-0.164149,-0.289808
OC(=NN=Cc1ccccc1O)c1cccnc1,-0.796585,0.435586,-0.258459,-0.168238,-0.238363,-0.185151,-0.128687
CN(C(=O)c1ccccc1Br)c1ccc(O)cc1,-0.762176,0.415857,-0.293785,-0.165017,0.247731,-0.183906,-0.252264
OC1=NC(=S)SC1=Cc1ccc(O)cc1,-0.748505,0.434736,-0.295149,-0.184212,-0.018371,-0.186241,-0.253226
OC1=NC(=S)SC1=Cc1ccccc1O,-0.765696,0.426877,-0.28708,-0.166878,-0.232894,-0.187158,-0.075313
Oc1ccc(C=Nn2c3ccccc3c3ccccc32)cc1,-0.756643,0.42121,-0.288163,-0.170643,-0.053081,-0.200031,-0.251704
Oc1ccccc1C=Nn1c2ccccc2c2ccccc21,-0.796625,0.439977,-0.259772,-0.169647,-0.237587,-0.191971,-0.129213
C=CCc1cc(C(C)(C)C)ccc1O,-0.790557,0.380239,-0.239259,-0.227619,0.040148,-0.244398,-0.025419
O=C(O)c1ccc(N=Nc2ccc(O)cc2)cc1,-0.75337,0.429318,-0.296391,-0.158023,0.200737,-0.170103,-0.258107
Oc1ccccc1C1CC(c2cccnc2)=NN1c1ccccc1,-0.801984,0.411297,-0.245809,-0.18552,-0.223479,-0.210143,-0.076505
Oc1cccc(C2CC(c3ccncc3)=NN2c2ccccc2)c1,-0.761016,0.428546,-0.250109,-0.178621,-0.255993,0.035484,-0.301717
Cc1cc(C=CC(=O)c2ccncc2)ccc1O,-0.75651,0.402521,-0.282479,-0.200011,-0.00038,-0.218266,-0.013507
Oc1ccc(C=Nc2ccccn2)cc1,-0.755275,0.427481,-0.293624,-0.158314,-0.069755,-0.18675,-0.25779
Oc1ccc(Br)cc1C=Nc1ccccn1,-0.79116,0.459405,-0.261538,-0.152302,-0.05072,-0.168735,-0.142827
CCCCCCCCCCCCOc1ccc(O)cc1,-0.767974,0.389627,-0.232311,-0.265821,0.418839,-0.236815,-0.268493
CCCCCCCCCCOc1ccc(O)cc1,-0.767894,0.391872,-0.272107,-0.267191,0.419325,-0.236602,-0.229269
O=C(C=Cc1ccccc1O)c1ccncc1,-0.768976,0.399791,-0.247606,-0.17416,-0.228529,-0.190739,-0.058487
CCC(=O)c1ccc(O)c(CCl)c1,-0.754914,0.433641,-0.287131,-0.15178,-0.139547,-0.193592,-0.028135
O=C(C=Cc1ccccc1O)c1ccccn1,-0.762156,0.37789,-0.245517,-0.176211,-0.229534,-0.183923,-0.029246
O=C(C=Cc1cccc(O)c1)c1cccnc1,-0.760929,0.41629,-0.277923,-0.185058,-0.237311,0.039284,-0.259824
O=C(C=Cc1cccnc1)c1ccc(O)cc1,-0.753281,0.434957,-0.255906,-0.15449,-0.148261,-0.173765,-0.30237
O=C(C=Cc1ccc(O)cc1)c1cccnc1,-0.753468,0.423583,-0.250321,-0.179563,-0.013206,-0.190692,-0.291811
O=C(C=Cc1ccc(O)cc1)c1ccncc1,-0.752671,0.424598,-0.292173,-0.189705,-0.014819,-0.178693,-0.250552
O=C(C=Cc1cccc(O)c1)c1ccncc1,-0.760186,0.416212,-0.276967,-0.185389,-0.236609,0.037838,-0.258951
O=C(COc1ccccc1O)c1cccs1,-0.776888,0.368026,-0.240763,-0.197898,-0.216126,-0.257219,0.357311
O=C1N=C(O)C(=Cc2ccccc2O)S1,-0.766754,0.423832,-0.286969,-0.168715,-0.232783,-0.188287,-0.072557
COc1cc(C2N(C)c3ccccc3N2C)ccc1O,-0.776172,0.371955,-0.246673,-0.227498,-0.008901,-0.244325,0.369562
OC1=NC(=S)N=C(O)C1=Cc1cc(Br)ccc1O,-0.746068,0.398571,-0.245752,-0.149659,-0.051901,-0.12391,-0.044074
OC(=Nc1cccnc1)c1ccccc1O,-0.792541,0.453959,-0.268394,-0.160208,-0.245289,-0.155319,-0.208708
O=C(O)C(Cc1ccc(O)cc1)N=Cc1ccc2ccccc2c1,-0.763572,0.406827,-0.244454,-0.207794,-0.001614,-0.194389,-0.285835
COc1ccc(O)c(C=NCCc2c[nH]c3ccccc23)c1,-0.805936,0.424154,-0.25113,-0.25034,0.403476,-0.25403,-0.112689
Cc1ccc(C(=O)Nc2cccc(O)c2)cc1,-0.764304,0.439874,-0.264796,-0.171899,-0.293042,0.392127,-0.351112
Oc1ccc(C=Nc2cccc3ccccc23)cc1,-0.755199,0.425688,-0.291292,-0.165033,-0.067302,-0.191498,-0.255495
CSC(=N)NN=Cc1ccccc1O,-0.795156,0.430726,-0.256167,-0.172237,-0.235046,-0.195042,-0.117213
N=C(S)NN=Cc1ccccc1O,-0.79339,0.432152,-0.256261,-0.171345,-0.235362,-0.193953,-0.119288
Oc1ccccc1C(O)C(F)(F)F,-0.790902,0.429867,-0.250522,-0.175215,-0.229752,-0.186216,-0.099153
CCOC(=O)C(C#N)=Cc1ccc(O)cc1,-0.747952,0.440346,-0.258225,-0.18024,-0.032206,-0.179942,-0.30144
Oc1ccccc1C1(O)C2C3C4CC5C3C1C5C42,-0.804102,0.397649,-0.273719,-0.188853,-0.218081,-0.209211,-0.019434
CCOC(=O)C1=C(C)N=C(O)NC1c1ccc(O)cc1,-0.761578,0.412147,-0.287522,-0.200732,0.018803,-0.189495,-0.249483
COC(=O)C1=C(C)N=C(O)NC1c1ccc(O)cc1,-0.761473,0.41222,-0.287531,-0.200709,0.018386,-0.189589,-0.249425
Oc1ccc(Br)cc1C=Nc1cnc2ccccc2c1,-0.786689,0.455319,-0.258946,-0.15393,-0.048382,-0.174216,-0.139579
O=C(O)c1ccccc1N=Cc1ccccc1O,-0.793281,0.452053,-0.265663,-0.163458,-0.244657,-0.175326,-0.150586
OCC(CO)(CO)N=Cc1cc(Br)ccc1O,-0.800762,0.444548,-0.257835,-0.156414,-0.046882,-0.17549,-0.137497
O=C(O)c1ccc(N=Cc2cc(Cl)ccc2O)cc1,-0.786963,0.454848,-0.257003,-0.145136,-0.177989,-0.16287,-0.139368
CN1c2ccccc2N(C)C1c1cc(Br)ccc1O,-0.792124,0.433394,-0.25229,-0.168585,-0.036907,-0.195643,-0.082383
CN1c2ccccc2N(C)C1c1ccccc1O,-0.795697,0.428037,-0.255704,-0.178558,-0.23331,-0.203698,-0.088774
O=C1N=C(O)C(=Cc2ccc(O)cc2)C(O)=N1,-0.745043,0.444265,-0.259322,-0.181084,-0.032789,-0.138439,-0.305587
N#CC(=Cc1ccc(O)cc1)C(=O)c1ccccc1,-0.747849,0.44042,-0.258237,-0.180554,-0.030251,-0.180567,-0.301931
COc1ccc(O)c(C(=O)C=Cc2cc(Br)cc3c2OCOC3)c1,-0.794587,0.438786,-0.253308,-0.236024,0.40124,-0.241457,-0.186394
COc1cc(CC(N=C(O)c2ccccc2)C(=O)O)ccc1O,-0.778596,0.363134,-0.237529,-0.224757,-0.007103,-0.28869,0.373821
C=CCc1cc(OC)c(O)cc1C=O,-0.777643,0.35839,-0.253742,-0.112774,0.029151,-0.303445,0.409638
O=C1Nc2ccccc2C1=NN=C(O)c1cc(Br)ccc1O,-0.778477,0.445402,-0.255901,-0.149014,-0.048462,-0.142168,-0.204135
COc1ccc(C(O)C#N)cc1O,-0.775246,0.370058,-0.253643,-0.001729,-0.195067,-0.25681,0.375217
COc1cc(C=O)c(Br)cc1O,-0.759934,0.399042,-0.236649,0.001642,-0.082136,-0.274409,0.374342
COc1cc(C(=O)CN)c(Br)cc1O,-0.761805,0.401286,-0.240328,-0.011158,-0.139839,-0.250042,0.387285
N#CC(=Cc1ccc(O)cc1)C(=N)O,-0.748558,0.43798,-0.256279,-0.184217,-0.023669,-0.184962,-0.298755
CC(=O)c1c(O)cccc1OC1OC(CO)C(O)C(O)C1O,-0.783336,0.47365,-0.27826,-0.147729,-0.326607,0.466681,-0.29697
CCOC(=O)C(=CNc1ccc(F)cc1O)C(=O)OCC,-0.760648,0.401397,-0.325577,0.489824,-0.301208,-0.186741,0.232081
CCOc1cc(C=NN=C(O)CC2C(C)=NN=C2O)ccc1O,-0.768241,0.381347,-0.249005,-0.209018,-0.045853,-0.251904,0.383987
CC1=NN=C(O)C1CC(O)=NN=Cc1ccccc1O,-0.794983,0.437147,-0.258343,-0.167016,-0.238482,-0.184581,-0.131021
CC1=NN=C(O)C1CC(O)=NN=Cc1ccc(O)cc1,-0.753245,0.425909,-0.253764,-0.190983,-0.060338,-0.163162,-0.289901
CC1=NN=C(O)C1CC(O)=NN=Cc1cccc(O)c1,-0.759287,0.413296,-0.277688,-0.186154,-0.209523,-0.008005,-0.264599
Cn1c(SCC(O)=NN=Cc2cc(Br)ccc2O)nc2ccccc21,-0.793018,0.440596,-0.254131,-0.157244,-0.045183,-0.176199,-0.126055
Cn1c(SCC(O)=NN=Cc2ccc(O)cc2)nc2ccccc21,-0.754746,0.424372,-0.289986,-0.164026,-0.058707,-0.191696,-0.253826
CCOc1cc(C=NN=C(O)CSc2nc3ccccc3n2C)ccc1O,-0.769915,0.379548,-0.24886,-0.209884,-0.044465,-0.252789,0.383546
CCC(=NN=C(O)CSc1nc2ccccc2n1C)c1ccc(O)cc1,-0.772334,0.418948,-0.307355,-0.146888,-0.068411,-0.193606,-0.260848
Cn1c(SCC(O)=NN=Cc2cccc(O)c2)nc2ccccc21,-0.760292,0.412957,-0.279128,-0.186131,-0.210036,-0.006673,-0.265281
Cn1c(SCC(O)=NN=Cc2ccccc2O)nc2ccccc21,-0.796122,0.436746,-0.258771,-0.168002,-0.238802,-0.185036,-0.12969
Oc1ccc(Br)cc1C=NN1CCN(c2ccccc2)CC1,-0.795645,0.433721,-0.254425,-0.166409,-0.038654,-0.194521,-0.09935
Oc1ccccc1C=NN1CCN(c2ccccc2)CC1,-0.799398,0.429861,-0.258528,-0.175967,-0.234757,-0.201124,-0.106062
Oc1cccc(C=NN2CCN(c3ccccc3)CC2)c1,-0.765535,0.426388,-0.246894,-0.184155,-0.253297,0.018498,-0.300356
CCN(CC)c1ccc(C=NN2CCN(c3ccccc3)CC2)c(O)c1,-0.802408,0.458521,-0.366203,0.460471,-0.31047,-0.178879,-0.141096
CCOc1cc(C=NN2CCN(c3ccccc3)CC2)ccc1O,-0.776898,0.367992,-0.243687,-0.228026,-0.016931,-0.267701,0.385929
CC(=NNC(=O)c1cc(C)[nH]n1)c1ccccc1O,-0.791144,0.441208,-0.262584,-0.172034,-0.238118,-0.202283,-0.136483
CC(=NN=C(O)c1cc(C(C)(C)C)n[nH]1)c1ccccc1O,-0.797201,0.435414,-0.260542,-0.168572,-0.236573,-0.191946,-0.145004
COc1cc(C=NN=C(O)CSc2nc3ccccc3n2C)ccc1O,-0.769081,0.383065,-0.248669,-0.209391,-0.044809,-0.251467,0.375349
CC(=NNC(=O)c1n[nH]c2c1CCC2)c1ccc(O)cc1,-0.761681,0.418153,-0.253015,-0.205562,-0.066218,-0.171735,-0.288653
Cc1nnc(C)n1N=Cc1cc(Br)ccc1O,-0.783598,0.452444,-0.256136,-0.152976,-0.047208,-0.176652,-0.137339
Oc1ccc(C=NN2CCN(c3ccccc3)CC2)cc1,-0.761235,0.413925,-0.249284,-0.208264,-0.030555,-0.177949,-0.286071
CCN(CC)c1ccc(C=NN2CCN(c3ccccn3)CC2)c(O)c1,-0.802761,0.458581,-0.366289,0.460569,-0.310563,-0.178661,-0.141788
Cc1ccc(N2CCN(N=Cc3ccccc3O)CC2)cc1,-0.799506,0.429738,-0.258498,-0.176098,-0.234707,-0.201248,-0.105772
CCC(=NN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(O)cc1,-0.75867,0.423755,-0.256956,-0.197889,-0.081424,-0.16193,-0.289765
CC(CC(O)=Nc1ccccc1)=NN=C(O)c1ccccc1O,-0.787127,0.431339,-0.258972,-0.165015,-0.239606,-0.157439,-0.195672
OC(CN=C(O)c1sc2ccccc2c1Cl)=NN=Cc1ccccc1O,-0.797396,0.436099,-0.258839,-0.168751,-0.238681,-0.185796,-0.128861
O=C(NN=Cc1cc2ccccc2nc1Cl)c1ccc(O)cc1,-0.75451,0.434106,-0.267991,-0.149178,-0.155608,-0.153862,-0.300465
OC(=NN=Cc1cc2ccccc2nc1Cl)c1ccccc1O,-0.786614,0.431787,-0.259295,-0.163717,-0.239339,-0.154981,-0.197042
OC(CN=C(O)c1sc2ccccc2c1Cl)=NN=Cc1ccc(O)cc1,-0.755523,0.423254,-0.253605,-0.192921,-0.056929,-0.16501,-0.289713
Cc1cccc(C(O)=NCC(O)=NN=Cc2cc(Br)ccc2O)c1,-0.792435,0.440787,-0.253826,-0.1565,-0.045366,-0.175333,-0.127049
OC(CN=C(O)c1cccc(Cl)c1)=NN=Cc1ccccc1O,-0.795079,0.438012,-0.258596,-0.16638,-0.238897,-0.182803,-0.132903
OC(CN=C(O)c1cccc(Cl)c1)=NN=Cc1cc(Br)ccc1O,-0.791634,0.441184,-0.253691,-0.155906,-0.0456,-0.174819,-0.127849
Cc1cccc(C(O)=NCC(O)=NN=Cc2ccccc2O)c1,-0.795867,0.437526,-0.258683,-0.166915,-0.238846,-0.183336,-0.132108
COc1cc(C(C)=NNC(=O)c2ccncc2)ccc1O,-0.773379,0.379821,-0.249342,-0.222458,-0.059471,-0.264673,0.381911
COc1cc(C=NN=C(O)Cn2cnc3ccccc32)ccc1O,-0.767261,0.385528,-0.249328,-0.207294,-0.0478,-0.249149,0.375609
CC(=NNC(=O)c1n[nH]c2c1CCC2)c1ccccc1O,-0.791501,0.441074,-0.262659,-0.172139,-0.238108,-0.202411,-0.136401
COc1ccc(C=NNC(=O)c2cc(C3CC3)[nH]n2)cc1O,-0.779844,0.36501,-0.265074,-0.022076,-0.208315,-0.257687,0.371598
COc1cc(C=NNC(=O)c2cc(C(C)C)[nH]n2)ccc1O,-0.774309,0.375502,-0.246725,-0.22022,-0.036814,-0.266513,0.378364
OC(=NN=Cc1ccc(O)cc1)c1ccc2nc[nH]c2c1,-0.755578,0.422748,-0.289484,-0.165666,-0.054677,-0.193078,-0.253138
CCOc1cc(C=NN=C(O)c2ccc3nc[nH]c3c2)ccc1O,-0.770825,0.377823,-0.248015,-0.211387,-0.040436,-0.254292,0.383375
COc1cc(C=NN=C(O)c2ccc3nc[nH]c3c2)ccc1O,-0.769996,0.381326,-0.247845,-0.210859,-0.040837,-0.253004,0.375217
OC(=NN=Cc1cc(Br)ccc1O)c1ccc2nc[nH]c2c1,-0.794595,0.437152,-0.253663,-0.159329,-0.043715,-0.178899,-0.120813
OC(=NN=Cc1cccc(O)c1)c1ccc2nc[nH]c2c1,-0.760654,0.413496,-0.280875,-0.185519,-0.211523,-0.0027,-0.266866
CCOc1cc(C=C(C#N)C(=N)S)ccc1O,-0.762149,0.395434,-0.253233,-0.19979,-0.002311,-0.278757,0.377028
NN=C(O)C(=Cc1ccccc1O)N=C(O)c1ccccc1,-0.826847,0.407622,-0.25426,-0.177114,-0.232719,-0.2015,-0.049764
O=c1[nH]c2ccccc2nc1Cc1cccc(O)c1,-0.766189,0.421876,-0.250747,-0.181772,-0.240341,0.029608,-0.319373
NN=C(c1nc2ccc(Cl)cc2[nH]c1=O)C(O)c1ccccc1O,-0.803868,0.412797,-0.253158,-0.182263,-0.231832,-0.21928,-0.097048
CC1(C)CC(=O)C2=C(C1)N=C(O)NC2c1ccc(O)cc1,-0.762512,0.411823,-0.290054,-0.184059,0.001324,-0.201379,-0.248163
COc1cc(C2C(C#N)=C(C)NC(C)=C2C#N)cc(O)c1OC,-0.776171,0.401774,-0.264178,0.069328,-0.274831,0.390456,0.267111
COc1cc(C2C(C#N)=C(C)NC(C)=C2C#N)ccc1O,-0.776146,0.368725,-0.236273,-0.209705,0.044285,-0.270772,0.377037
COc1ccc(C(=O)C(=O)Nc2ccccc2)c(O)c1,-0.778776,0.488922,-0.373823,0.501699,-0.296337,-0.143574,-0.245435
COc1ccc(C(=O)C(=O)O)c(O)c1,-0.777845,0.489918,-0.369672,0.497137,-0.292765,-0.143949,-0.243491
CCOc1cc(C=NOCc2ccco2)ccc1O,-0.772862,0.37506,-0.247144,-0.215322,-0.044164,-0.260823,0.384991
COc1cc(C=NN=C(O)CN=C(O)c2cccc(C)c2)ccc1O,-0.767612,0.385026,-0.249068,-0.207342,-0.047149,-0.248997,0.375109
OC(CN=C(O)c1cccc(Cl)c1)=NN=Cc1ccc(O)cc1,-0.752791,0.42682,-0.254232,-0.18924,-0.062323,-0.161153,-0.290323
O=C(NN=Cc1ccccc1O)C(O)=Nc1ccc(F)cc1,-0.787922,0.443199,-0.260041,-0.169277,-0.238685,-0.190594,-0.127685
COc1cc(C=NN=C(O)CN=C(O)c2cccc(Cl)c2)ccc1O,-0.766881,0.385972,-0.249307,-0.206613,-0.048174,-0.248337,0.375259
COc1cc(C=NNC(=O)C(O)=Nc2ccc(F)cc2)ccc1O,-0.770034,0.379111,-0.243723,-0.186129,-0.036484,-0.277813,0.366602
Cc1cccc(C(O)=NCC(O)=NN=Cc2ccc(O)cc2)c1,-0.753445,0.426018,-0.254084,-0.189897,-0.06115,-0.161817,-0.290229
O=C(NN=Cc1cc(Br)ccc1O)C(O)=Nc1ccc(F)cc1,-0.784396,0.446944,-0.255828,-0.15901,-0.044104,-0.183278,-0.122304
O=C(NN=Cc1cc(Cl)ccc1O)C(O)=Nc1ccc(F)cc1,-0.784728,0.444788,-0.253307,-0.151453,-0.172984,-0.173368,-0.119481
COc1ccc(O)c(C=NNC(=O)C(O)=Nc2ccc(F)cc2)c1,-0.795297,0.42349,-0.246693,-0.249882,0.408059,-0.256889,-0.103324
O=C(NN=Cc1ccc(O)cc1)C(O)=Nc1ccc(F)cc1,-0.754001,0.424104,-0.25205,-0.19634,-0.057191,-0.170575,-0.287721
OC(CN=C(O)c1cccc(Cl)c1)=NN=Cc1cc(Cl)ccc1O,-0.791889,0.439127,-0.251227,-0.148498,-0.174254,-0.165129,-0.12488
Cc1cccc(C(O)=NCC(O)=NN=Cc2cc(Cl)ccc2O)c1,-0.792702,0.4387,-0.251353,-0.149075,-0.174,-0.165615,-0.124114
Oc1ccc(C=NNC(S)=NC2CCCCC2)cc1,-0.757005,0.4198,-0.250589,-0.201388,-0.047081,-0.180511,-0.288329
Oc1ccccc1C=NNC(S)=NC1CCCCC1,-0.808457,0.426785,-0.256683,-0.173158,-0.234583,-0.19641,-0.114857
COc1ccc(O)c(C=NNC(S)=NC2CCCCC2)c1,-0.815313,0.406574,-0.243204,-0.254348,0.411633,-0.262223,-0.090124
Oc1ccc(Cl)cc1C=NNC(S)=NC1CCCCC1,-0.804644,0.428172,-0.249898,-0.155557,-0.168895,-0.179238,-0.105718
COc1cc(C=NNC(S)=NC2CCCCC2)ccc1O,-0.771497,0.378586,-0.245638,-0.219909,-0.033266,-0.26953,0.376462
Oc1ccc(Br)cc1C=NNC(S)=NC1CCCCC1,-0.804244,0.430373,-0.252429,-0.163048,-0.040203,-0.189144,-0.10857
OC(=NN=Cc1cc(Cl)ccc1O)c1sc2ccccc2c1Cl,-0.792206,0.438142,-0.251495,-0.149801,-0.173556,-0.16652,-0.122104
OC(=NN=Cc1cc(Cl)ccc1O)c1cnccn1,-0.79147,0.438696,-0.251331,-0.149556,-0.173803,-0.166684,-0.122269
OC(=NN=Cc1ccc(O)cc1)c1sc2ccccc2c1Cl,-0.754098,0.425246,-0.290276,-0.162684,-0.059665,-0.190217,-0.254039
OC(=NN=Cc1cc(Br)ccc1O)c1sc2ccccc2c1Cl,-0.791921,0.440257,-0.253985,-0.157244,-0.044934,-0.176277,-0.125099
Cc1nnsc1C(O)=NN=Cc1cc(Br)ccc1O,-0.790613,0.440957,-0.253575,-0.15552,-0.045661,-0.174857,-0.12724
COc1ccc2c(Cl)c(C(O)=NN=Cc3ccc(O)cc3)sc2c1,-0.754635,0.424538,-0.290066,-0.163478,-0.058361,-0.19098,-0.253787
Cc1nnsc1C(O)=NN=Cc1cc(Cl)ccc1O,-0.790876,0.438904,-0.251101,-0.148141,-0.174335,-0.16514,-0.124304
Cc1nnsc1C(O)=NN=Cc1ccc(O)cc1,-0.752267,0.427245,-0.254229,-0.188751,-0.062469,-0.161229,-0.290344
Cc1ccc(N=C(O)CCC(O)=NN=Cc2cccc(O)c2)c(C)c1,-0.760255,0.413037,-0.279202,-0.186068,-0.210671,-0.0064,-0.265461
Cc1ccc(NC(=O)CCC(O)=NN=Cc2cc(Cl)ccc2O)cc1C,-0.790813,0.437786,-0.250264,-0.148977,-0.173526,-0.168868,-0.122132
CCOC(=O)c1ccc(N=Cc2ccc(O)c(OC)c2)cc1,-0.768289,0.386204,-0.251028,-0.207339,-0.057047,-0.251426,0.374938
CN=C(O)NN=C(O)c1cc(Cl)ccc1O,-0.788556,0.460141,-0.260814,-0.141141,-0.180272,-0.134894,-0.204872
OC(=NN=Cc1cccs1)c1ccc(Br)cc1O,-0.782862,0.438359,-0.24837,0.022317,-0.224897,-0.153343,-0.194046
OC(=NN=Cc1ccncc1)c1ccc(Br)cc1O,-0.780446,0.441509,-0.24871,0.023471,-0.22518,-0.151025,-0.198615
Cc1cc(C)n(CC(O)=NN=Cc2ccc(O)c(Br)c2)n1,-0.75566,0.434889,-0.250938,-0.186717,-0.057897,-0.157001,-0.082827
CCCc1[nH]nc2c1C(c1ccc(O)cc1)C(C#N)=C(N)O2,-0.761075,0.409882,-0.285428,-0.187764,0.026549,-0.210473,-0.244789
CCc1nnc(S)n1N=Cc1ccc(O)cc1,-0.751079,0.430165,-0.290952,-0.161007,-0.074014,-0.189067,-0.255084
Oc1ccccc1C=NN1CCN(Cc2ccc(Cl)cc2)CC1,-0.799734,0.429487,-0.258531,-0.176091,-0.234691,-0.201328,-0.105856
CC(=NNC(=O)c1cccs1)c1ccc(O)cc1,-0.760136,0.420011,-0.253302,-0.20406,-0.068314,-0.170728,-0.288919
CCC(=NN=C(O)Cc1cccs1)c1ccc(O)cc1,-0.757623,0.422895,-0.290221,-0.161301,-0.070667,-0.196246,-0.254093
CC(=NN=C(O)Cc1cccn1C)c1ccc(O)cc1,-0.757558,0.42307,-0.289985,-0.161048,-0.072878,-0.197936,-0.252862
Cn1cccc1CC(O)=NN=Cc1ccc(O)cc1,-0.755358,0.423435,-0.253465,-0.192599,-0.056821,-0.164717,-0.28967
CC(=NN1CCN(Cc2ccc(Cl)cc2)CC1)c1ccccc1O,-0.797346,0.446982,-0.264694,-0.168658,-0.239851,-0.193943,-0.152124
CC(=NN=C(O)Cc1cccn1C)c1ccccc1O,-0.799457,0.43498,-0.260851,-0.169507,-0.236753,-0.192674,-0.14413
CCOc1cc(C=NN2CCN(Cc3ccc(Cl)cc3)CC2)ccc1O,-0.776918,0.367833,-0.243611,-0.228197,-0.016659,-0.268007,0.385914
COc1cc(C=NN2CCN(Cc3ccc(Cl)cc3)CC2)ccc1O,-0.776147,0.371318,-0.243456,-0.227735,-0.016975,-0.266763,0.377863
COc1cc(C(C)=NN=C(O)Cc2cccs2)ccc1O,-0.772016,0.382354,-0.248236,-0.215598,-0.0614,-0.248518,0.37656
COc1cc(C(C)=NNC(=O)c2n[nH]c3c2CCCC3)ccc1O,-0.77656,0.376071,-0.248543,-0.225191,-0.055777,-0.266868,0.381357
Oc1ccc(C=NN2CCN(Cc3ccc(Cl)cc3)CC2)cc1,-0.76127,0.413753,-0.249201,-0.208481,-0.030171,-0.178302,-0.285999
CC(=NN=C(O)Cc1cccs1)c1ccccc1O,-0.798576,0.435734,-0.260938,-0.16923,-0.236974,-0.192382,-0.144954
Oc1cccc(C=NN2CCN(Cc3ccc(Cl)cc3)CC2)c1,-0.765581,0.42643,-0.247048,-0.184116,-0.253445,0.018796,-0.300731
OC1=NC(=NN=Cc2ccc(O)cc2)SC1Cc1ccc(Cl)cc1,-0.757531,0.421997,-0.255023,-0.192561,-0.061493,-0.168154,-0.290578
COc1cc(C=C(C#N)C(O)=NCC2CCCO2)ccc1O,-0.766296,0.392,-0.25149,-0.206236,0.000371,-0.28265,0.368006
N#CC(=Cc1ccc(O)cc1)C(O)=NCc1cccnc1,-0.748408,0.439653,-0.300409,-0.181928,-0.027264,-0.183416,-0.256735
N#CC(=Cc1ccc(O)cc1)C(O)=NCC1CCCO1,-0.752659,0.433472,-0.255994,-0.189062,-0.018916,-0.188617,-0.299913
COc1cc(C=C(C#N)C(O)=NCCN2CCOCC2)ccc1O,-0.766398,0.392437,-0.252079,-0.204145,0.000355,-0.281396,0.367625
COc1cc(C=C(C#N)C(O)=NC(C)c2ccccc2)ccc1O,-0.762361,0.397935,-0.252651,-0.200714,-0.005968,-0.277176,0.367616
CCOc1cc(C=C(C#N)C(O)=NCCN2CCOCC2)ccc1O,-0.768045,0.387527,-0.251254,-0.207903,0.003116,-0.286272,0.376548
CCOc1cc(C=C(C#N)C(O)=NCc2cccnc2)ccc1O,-0.762254,0.395969,-0.253143,-0.199927,-0.007063,-0.277439,0.377341
CCOc1cc(C=Nn2c(S)nnc2COc2ccccc2)ccc1O,-0.767541,0.383862,-0.25143,-0.209039,-0.059741,-0.253439,0.384834
Oc1ccc(C=Nn2c(S)nnc2COc2ccccc2)cc1,-0.75159,0.430765,-0.292386,-0.15981,-0.078162,-0.192736,-0.256762
COc1cc(C=Nn2c(S)nnc2COc2ccccc2)ccc1O,-0.766366,0.387857,-0.251455,-0.20739,-0.061546,-0.249553,0.376439
Oc1ccccc1C=Nn1c(S)nnc1COc1ccccc1,-0.785184,0.453251,-0.262567,-0.161713,-0.242171,-0.184787,-0.149458
Oc1ccc(Br)cc1C=Nn1c(S)nnc1COc1ccccc1,-0.782249,0.456037,-0.257537,-0.151217,-0.049174,-0.177925,-0.143671
CCOc1cc(C=Nn2c(S)nnc2C2CCCCC2)ccc1O,-0.765912,0.385751,-0.251009,-0.206262,-0.060029,-0.251556,0.384681
Oc1ccc(C=Nn2c(S)nnc2C2CCCCC2)cc1,-0.751212,0.43008,-0.291048,-0.16097,-0.073949,-0.188975,-0.255153
COc1cc(C=Nn2c(S)nnc2C2CCCCC2)ccc1O,-0.765067,0.389252,-0.250795,-0.205806,-0.060409,-0.250123,0.376373
Oc1ccccc1C=Nn1c(S)nnc1C1CCCCC1,-0.790567,0.45036,-0.26159,-0.162188,-0.240945,-0.180929,-0.146909
