,PC1,PC2
507,-0.04277374662880591,0.02608892589211737
508,-0.028129338275911346,0.01685083149767447
509,0.016683391733972732,0.005552230295686244
510,-0.020882854451699732,0.0060299736921480395
511,0.03919138339320231,-0.010693054192953551
512,-0.009855175163753291,-0.022610454042360943
513,0.0076899888217534795,-0.048885713542308216
514,0.019210289597785712,-0.00888552050533709
515,-0.026474305125628723,-0.0044420142156505376
516,-0.008617851964075796,-0.00914651115661629
517,-0.002705193727692577,-0.0236380611485506
518,-0.008334659901038126,-0.02129565255179345
519,-0.003334877074917196,-0.005394891252049942
520,-0.000957691587694093,-0.08259905367589983
521,-0.018473210085284186,0.007972138130452137
522,-0.008334659901038126,-0.02129565255179345
523,-0.027244323783355368,0.0022469808713998637
524,0.0059943013308084315,0.02434468914150619
525,0.01105633434591184,0.0015629785810445493
526,-0.01671517995593751,0.0036156415910594338
527,-0.003955969907332298,-0.027666799631069796
528,0.005196356034506743,-0.02141244147154084
529,0.01525874525202046,0.04435200777248631
530,0.14473779184384772,-0.015490486988039332
531,-0.023327793753259128,0.006246785234407366
532,-0.008141233506049877,0.014080368906860728
533,-0.014876504998061948,0.004199233277777387
534,-0.02945429309675353,0.04087317554967175
535,0.01147966470903372,-0.026867476160465552
536,0.031222686779893417,0.02621128345041627
539,-0.035270172402198256,0.004354685717394989
540,0.02492743371492779,-0.02566376057231779
541,0.008950476861430969,-0.004209718211767887
542,0.024617259365708067,-0.016750464388277715
543,-0.011160014645122871,-0.008400313334537432
544,0.02873431420433378,-0.04331202625437658
545,-0.004335306673946575,-0.01802209950992115
546,-0.010208687342085836,-0.010385126641346052
547,-0.020360668374670408,-0.008378687644776615
548,-0.04210168195771994,0.020882392637629955
549,-0.02925961171521074,0.00282072224623891
550,-0.0047028846352397,-0.0020547151826734657
551,-0.009884045587511624,-0.01694202080959052
552,0.04575896860240008,-0.04587220997000341
553,-0.008964639690009862,0.0006910570796589363
554,-0.0050636048692988935,-0.017351046518954024
555,-0.01578171875273375,0.010098897587327429
556,-0.039135133429620765,-0.00312463568880436
557,0.03950467546783307,-0.06102856256434543
558,-0.021846641693553735,-0.017548621206745253
559,-0.0189982158108819,0.007175227027467015
560,-0.007391219390672798,0.021345324294659726
561,0.0929465273278958,-0.17928726512523532
562,0.05249849822011554,0.0009443931267688865
563,0.003707856224478516,-0.031057717408942753
564,0.0450961926059337,-0.049434286560869505
565,-0.022893169233726206,0.00578511685736142
566,-0.005978469344379386,0.03733261353877967
567,-0.013527367768972237,-0.015995616575398323
568,-0.04098367146428163,-0.016022462284121804
569,-0.012171669727811389,0.007079612720943762
570,-0.011723315121478419,-0.020143287659078267
571,0.019468786715218508,-0.02483511989360004
572,-0.017958823799523207,-0.0011068725518655735
573,-0.04834097971738834,0.006221163973384036
574,-0.024131008256454967,-0.0034328396604519514
575,0.008702297633921732,-0.029662615674769913
576,-0.0369511845797694,-0.0020235212370532823
577,0.008386267733792113,-0.015959297003119897
578,-0.04319976423274767,-0.0037337281614084083
579,0.00472947809690774,-0.01892555429637037
580,-0.02354955722214049,0.004369267052148344
581,-0.046674414676571414,-0.03346819797523015
582,0.0029828087674916384,-0.019266141033166404
584,-0.005146232657603583,0.02508581753688328
585,-0.020464741484510295,0.01566314483952153
586,-0.0314717861007382,0.12519212786607292
587,-0.03079481026070482,-0.002391713929998574
588,0.247944657887472,-0.006062947286923565
589,-0.022062366998985075,0.011619627602676241
590,0.050258659545785137,-0.07247230627663892
591,0.05212768243491541,0.10081097191175918
592,0.04204396998995808,-0.04802834188775307
593,-0.03184951667460127,0.010564493352545827
594,-0.027114162267659628,0.007532954047697151
595,-0.009587432926246867,-0.04723118886969518
596,-0.03575297462314961,0.024430670578369045
597,0.001215076443751372,-0.00044120646980241575
598,0.013647624933206773,0.024557786777149423
599,-0.06147944428700433,0.045799116250880664
600,0.05753015096210215,-0.06258298764999079
601,-0.003155524126500732,-0.028574900317790957
602,-0.020776283567048748,-0.004807702286725018
603,-0.03536738707261066,0.007062771723605836
604,-0.010884007206212888,0.0031161717727738016
605,0.05774569816974123,-0.018032027564059274
606,-0.02311043013603892,0.05339644601480933
607,-0.04205690013874289,-0.0035292530979376983
608,-0.026936076252738153,-0.005775316391213825
609,0.016867492862946542,-0.019410158689303444
610,-0.01952338599294401,0.02271952690884538
611,-0.00950096614281508,0.005068491277994211
612,-0.008751346408660775,-0.01846406549256199
613,-0.004584179377458855,0.019637486207723705
614,0.36773703588886203,0.4500183091157378
615,-0.003924133506723257,-0.003755523555390056
616,-0.004734994915507643,-0.09595422151780009
617,-0.04181076177828095,0.03306326703367887
618,-0.017748324909288876,0.0032312242884191245
619,-0.01193765788158749,0.042711100515064
620,-0.014236346033784287,-0.004801924613340277
621,-0.017849795382074853,8.746805261902068e-05
622,-0.025214799830631157,0.005623571081747307
623,-0.013892099528061573,-0.024126242988732817
624,-0.006392181502984541,-0.004996221576937132
625,0.0677815297133869,-0.025502957084792034
626,-0.048364044942555695,-0.004441934256138369
627,-0.02800242708131687,-0.012019429655409562
628,-0.01943337362049885,0.026695885176974275
629,0.6880357219856749,-0.27770943561224887
630,-0.032745344245246014,0.00019568093737730587
631,0.03890843594628559,-0.0012328455973435342
632,-0.03486443715369655,0.0212494004594991
633,-0.006458020176983064,0.020636955067052237
634,-0.019796679129754944,-0.014958829138575542
635,0.0010708589733247498,0.13901448764364308
636,0.0009515706991918031,0.017050193453035066
637,-0.015243607049219246,0.03220534548758837
638,-0.06876495446555532,0.0021091396508155316
639,-0.012151609633475356,0.007073270161574791
640,-0.020962248058074798,-0.008077186772855887
641,0.01622390435119278,-0.03312468011986602
642,0.025098130630320646,-0.007552884891351547
643,-0.016442453742593524,0.02302591654462632
644,-0.021534661776065906,0.010803659046542674
645,-0.00844435054399826,-0.020875720656365435
646,-0.006563813437432025,0.023004146407321284
647,-0.02028684319314866,0.020584699617680512
648,-0.01830610565702734,0.014636198639246428
649,0.009991914000161793,-0.03354078004833357
650,-0.18945882179448012,0.2784893314956561
651,0.05530429111796242,-0.0018539810201770267
652,0.026504569576862168,0.01235018004041695
653,-0.04256460490248825,-0.003662760149869182
654,0.1886449100166453,-0.07926452571189767
655,-0.035948389715397586,0.024721028294418645
656,-0.03854631810777763,-0.0008835380304817022
657,0.24813322253821327,-0.23324270523497342
658,0.00404121635201394,-0.009055584612845672
659,-0.0043091755961003906,-0.017868388290760737
660,-0.01773488037513977,-0.012629917485206915
661,0.07241297274093779,-0.031602711737907276
662,-0.002705193727692577,-0.0236380611485506
663,0.028501962300332594,0.0014686437869146493
664,0.04993382968073313,-0.0005710867271526911
665,0.017465562350723815,-0.01812599336435077
666,0.026322021338497873,-0.055124577223553954
667,-0.08128722381423381,0.014395434067587344
668,-0.00831416668495167,-0.010427197650935987
